Total_Time,Computation_Time,Derived_Communication_Time,Measured_Communication_Time,Number_of_Nodes,Processes_per_Node,Working_Set_Size,Working_Set_Size_(Bytes),Message_Size,Message_Size_(Bytes),Total_Time_STD,Computation_Time_STD,Measured_Communication_Time_STD,Derived_Communication_Time_STD,Total_Processes,Message_Size_Mul.,Number_of_Messages,Computational_Load_Type,Communication_to_Total_Time_Ratio,RF_Model_Communication_Time,RF_Model_Communication_Time_Percentage_Error,Gradient_Boosting_Model_Communication_Time,Gradient_Boosting_Model_Communication_Time_Percentage_Error,Tuned_Gradient_Boosting_Model_Communication_Time,Tuned_Gradient_Boosting_Model_Communication_Time_Percentage_Error
0.029808625,0.0097557499999999,0.0200528749999999,0.020048875,4,2,2MiB,2097152.0,4.0KiB,512.0,5.838650850153599e-05,0.0005773074895582,0.0005497564091258,0.0005502348220305,8.0,1.0,2.0,Memory_Bound,0.6725863739102357,0.06409139931201935,2.1967577934265137,0.02616584673523903,0.30510297417640686,0.03048601746559143,0.5205849409103394
0.044207875,0.009378625,0.03482925,0.034826,4,2,2MiB,2097152.0,4.0KiB,512.0,0.0093796306222246,0.0005694519157707,0.0097779083525056,0.009778179300744,8.0,1.0,4.0,Memory_Bound,0.7877781956269104,0.06415361166000366,0.8421183228492737,0.022918282076716423,-0.3419203460216522,0.03059762716293335,-0.12141423672437668
0.038798625,0.009586875,0.02921175,0.029208375,4,2,2MiB,2097152.0,20.0KiB,2560.0,0.0068511285737734,0.0001719821484195,0.0069181368867907,0.0069185203575258,8.0,5.0,4.0,Memory_Bound,0.7528198486415434,0.06415361166000366,1.1964114904403687,0.021858591586351395,-0.2516327500343323,0.029383033514022827,0.005979735869914293
0.036982625,0.009707375,0.02727525,0.027272375,4,2,2MiB,2097152.0,40.0KiB,5120.0,0.0057858785404098,0.000323448580728,0.006019670172391,0.0060192779830723,8.0,10.0,4.0,Memory_Bound,0.7374375128861189,0.06415361166000366,1.3523294925689697,0.02278929390013218,-0.16438177227973938,0.029383033514022827,0.07739180326461792
0.053949625,0.011631,0.042318625,0.04231525,4,2,2MiB,2097152.0,200.0KiB,25600.0,0.0052214070646115,0.0035504243760429,0.0046415757494088,0.0046413028595831,8.0,50.0,4.0,Memory_Bound,0.7843474352231363,0.06465713679790497,0.5279867053031921,0.027409136295318604,-0.35226336121559143,0.035423457622528076,-0.16286778450012207
0.0417079999999999,0.0094758749999999,0.032232125,0.032229875,4,2,2MiB,2097152.0,4.0KiB,512.0,0.0108742572964777,0.0005597335163941,0.0112636465058778,0.0112634344499968,8.0,1.0,8.0,Memory_Bound,0.772750431571881,0.06709586083889008,1.0817909240722656,0.026776056736707687,-0.16921621561050415,0.021184951066970825,-0.342692106962204
0.0375885,0.00960275,0.02798575,0.0279825,4,2,2MiB,2097152.0,20.0KiB,2560.0,0.005732513083282,0.0001389637992428,0.0058188826891423,0.0058198696237544,8.0,5.0,8.0,Memory_Bound,0.7444431142503692,0.06709586083889008,1.3977793455123901,0.025329656898975372,-0.09480363130569458,0.02468934655189514,-0.11768615990877151
0.044058375,0.0095,0.034558375,0.034554625,4,2,2MiB,2097152.0,40.0KiB,5120.0,0.0108076375070768,0.0003028778631725,0.011048554033645,0.0110483121893968,8.0,10.0,8.0,Memory_Bound,0.7842918627843174,0.06709586083889008,0.9417330622673035,0.026815637946128845,-0.2239639014005661,0.02468934655189514,-0.28549811244010925
0.0449473125,0.0102404375,0.034706875,0.0347025625,4,4,2MiB,2097152.0,4.0KiB,512.0,0.0116099908145891,0.0008174805019654,0.0112067239133965,0.0112071150997647,16.0,1.0,2.0,Memory_Bound,0.7720720232160709,0.06409139931201935,0.8468780517578125,0.0264249537140131,-0.23853017389774323,0.031592726707458496,-0.08961398899555206
0.031361125,0.009656125,0.021705,0.0217016875,4,4,2MiB,2097152.0,4.0KiB,512.0,0.0097156349758713,0.0004230123926967,0.0099598438850638,0.0099600542857456,16.0,1.0,4.0,Memory_Bound,0.6919932719250345,0.06415361166000366,1.9561578035354614,0.021689794957637787,-0.0005480214022099972,0.029689699411392212,0.3680824935436249
