Total_Time,Computation_Time,Derived_Communication_Time,Measured_Communication_Time,Number_of_Nodes,Processes_per_Node,Working_Set_Size,Working_Set_Size_(Bytes),Message_Size,Message_Size_(Bytes),Total_Time_STD,Computation_Time_STD,Measured_Communication_Time_STD,Derived_Communication_Time_STD,Total_Processes,Message_Size_Mul.,Number_of_Messages,Computational_Load_Type,Communication_to_Total_Time_Ratio,RF_Model_Communication_Time,RF_Model_Communication_Time_Percentage_Error,Gradient_Boosting_Model_Communication_Time,Gradient_Boosting_Model_Communication_Time_Percentage_Error,Tuned_Gradient_Boosting_Model_Communication_Time,Tuned_Gradient_Boosting_Model_Communication_Time_Percentage_Error
2.93148823125,2.6060039609375,0.3254842703125,0.325475296875,32,20,128MiB,134217728.0,320.0KiB,40960.0,0.0265214168323738,0.1415870913040474,0.1482439108169033,0.1482443245339968,640.0,10.0,8.0,Memory_Bound,0.1110273250990388,0.7659908533096313,1.3534530401229858,0.26954185962677,-0.17185157537460327,0.29534703493118286,-0.09256699681282043
3.4983149109375,2.6728887859375,0.8254261249999999,0.8254185265625,32,20,128MiB,134217728.0,1.6MiB,204800.0,0.0262760135909969,0.1076061432776934,0.1079169659619256,0.1079178069842102,640.0,50.0,8.0,Memory_Bound,0.2359474625860081,1.1963372230529785,0.44937044382095337,0.9231234788894653,0.1183701902627945,0.9498817920684814,0.1507880538702011
4.295652634375,2.490940284375,1.80471235,1.8047043875,32,20,128MiB,134217728.0,3.1MiB,409600.0,0.1491679805236912,0.1768096873971959,0.2248750776901405,0.2248752913059661,640.0,100.0,8.0,Memory_Bound,0.4201234459830985,2.1119048595428467,0.17022201418876648,2.065276861190796,0.14438509941101074,2.0462944507598877,0.1338668018579483
0.983964734375,0.87813703125,0.1058277031249999,0.1058211171875,64,2,128MiB,134217728.0,1.6MiB,204800.0,0.0164454149358968,0.0046455524075074,0.0174718143044112,0.0174718762790016,128.0,50.0,2.0,Memory_Bound,0.1075456400932052,0.3186545670032501,2.0112569332122803,0.06699645519256592,-0.3668895661830902,0.14398077130317688,0.36060526967048645
1.026054421875,0.878974984375,0.1470794375,0.14707259375,64,2,128MiB,134217728.0,3.1MiB,409600.0,0.0175115477482937,0.0042962918276702,0.0180645861725355,0.0180649578715906,128.0,100.0,2.0,Memory_Bound,0.1433380048996243,0.49952176213264465,2.396430015563965,0.1351831555366516,-0.08084063977003098,0.2169674187898636,0.4752402603626251
1.0061649765625,0.87763009375,0.1285348828125,0.1285279374999999,64,2,128MiB,134217728.0,1.6MiB,204800.0,0.0085956126103895,0.0040151147680466,0.0097131497962732,0.0097133521148252,128.0,50.0,4.0,Memory_Bound,0.127740420799686,0.3356739580631256,1.6116808652877808,0.22415712475776672,0.7440342307090759,0.18855206668376923,0.46701228618621826
1.1069752109375002,0.8778332890625,0.229141921875,0.2291351640625,64,2,128MiB,134217728.0,3.1MiB,409600.0,0.0196480829295651,0.0036487131274951,0.0200414972961483,0.020041317988412,128.0,100.0,4.0,Memory_Bound,0.2069921365885373,0.5363733172416687,1.3408598899841309,0.3023514449596405,0.319533109664917,0.3655632436275482,0.595404326915741
1.1076377890624998,0.8765745078125,0.23106328125,0.231056796875,64,2,128MiB,134217728.0,1.6MiB,204800.0,0.0212963278516113,0.0036776272390379,0.021857709046724,0.0218576799896574,128.0,50.0,8.0,Memory_Bound,0.2086032086992676,0.4279963970184326,0.8523428440093994,0.28220805525779724,0.2213795930147171,0.29754170775413513,0.2877427339553833
1.287204765625,0.8771843515625,0.4100204140625,0.4100135625,64,2,128MiB,134217728.0,3.1MiB,409600.0,0.0044549972300853,0.0038526396847442,0.0059701933552623,0.0059704954902306,128.0,100.0,8.0,Memory_Bound,0.3185301775206827,0.7538767457008362,0.8386629819869995,0.7644554972648621,0.8644639849662781,0.7922019958496094,0.9321361184120178
1.0849314765624998,0.93708967578125,0.14784180078125,0.1478362734375,64,4,128MiB,134217728.0,1.6MiB,204800.0,0.0193045225066663,0.0041707476426641,0.0193774818469769,0.01937734915505,256.0,50.0,2.0,Memory_Bound,0.1362632356339267,0.3239382207393646,1.1911958456039429,0.12820959091186523,-0.13275955617427826,0.19342654943466187,0.30838361382484436
1.182323828125,0.93603531640625,0.24628851171875,0.2462830390625,64,4,128MiB,134217728.0,3.1MiB,409600.0,0.018303686620037,0.0035128448615019,0.0185421900554697,0.0185421322322599,256.0,100.0,2.0,Memory_Bound,0.2083042168346301,0.518575131893158,1.1056063175201416,0.25428807735443115,0.0325034074485302,0.3063538372516632,0.24390959739685059
1.16975307421875,0.9378268359375,0.23192623828125,0.2319207578125,64,4,128MiB,134217728.0,1.6MiB,204800.0,0.0209113399446244,0.0053357198989706,0.0216971200636981,0.021697150028545,256.0,50.0,4.0,Memory_Bound,0.19826471323223,0.3405877947807312,0.4685524106025696,0.2898018956184387,0.24957287311553955,0.2456239014863968,0.0590854287147522
